objectid,borough,maintainer,gla_tree_name,tree_name,taxon_name,common_name,age,age_group,height_m,spread_m,canopy_spread_group,diameter_at_breast_height_cm,dbh_group,longitude,latitude,condition,load_date,updated
805624,Newham,Newham,Cherry,Cherry,Prunus kanzan,Cherry,,,,,,,,0.04943225,51.52854191,,20180214,20210715
805625,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.04950205,51.52845886,,20180214,20210715
805626,Newham,Newham,Lime,Lime,Tilia x europaea,Lime,,,,,,,,0.04962631,51.52836856,,20180214,20210715
805627,Newham,Newham,Maple,Maple,Acer campestre,Maple,,,,,,,,0.04967964,51.52846475,,20180214,20210715
805628,Newham,Newham,Hazel,Hazel,Corylus colurna,Turkish hazel,,,,,,,,0.0497392,51.52837828,,20180214,20210715
805629,Newham,Newham,Hazel,Hazel,Corylus colurna,Turkish hazel,,,,,,,,0.04976683,51.52844794,,20180214,20210715
805630,Newham,Newham,Cherry,Cherry,Prunus avium,Cherry,,,,,,,,0.04962558,51.52835239,,20180214,20210715
805631,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.04980355,51.52830251,,20180214,20210715
805632,Newham,Newham,Hazel,Hazel,Corylus colurna,Turkish hazel,,,,,,,,0.04986597,51.52837606,,20180214,20210715
805633,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.04993209,51.52830746,,20180214,20210715
805634,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05007943,51.52831388,,20180214,20210715
805635,Newham,Newham,Cypress,Cypress,Taxodium distichum,Swamp cypress,,,,,,,,0.04969863,51.528727,,20180214,20210715
805636,Newham,Newham,Maple,Maple,Acer campestre,Maple,,,,,,,,0.04975432,51.52868287,,20180214,20210715
805637,Newham,Newham,Maple,Maple,Acer campestre,Maple,,,,,,,,0.04963862,51.52877122,,20180214,20210715
805638,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05021693,51.52832586,,20180214,20210715
805639,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05031081,51.52832962,,20180214,20210715
805640,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05043326,51.52832748,,20180214,20210715
805641,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05055616,51.52833522,,20180214,20210715
805642,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.0506646,51.52834232,,20180214,20210715
805643,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05082163,51.52833957,,20180214,20210715
805644,Newham,Newham,Lime,Lime,Tilia unk species,Lime,,,,,,,,0.05104773,51.5283662,,20180214,20210715
805645,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05113705,51.52836463,,20180214,20210715
805646,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05126342,51.52835343,,20180214,20210715
805647,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05139607,51.52835381,,20180214,20210715
805648,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05155297,51.52834837,,20180214,20210715
805649,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05174297,51.52834145,,20180214,20210715
805650,Newham,Newham,Lime,Lime,Tilia unk species,Lime,,,,,,,,0.05186658,51.52833299,,20180214,20210715
805651,Newham,Newham,Other,Other,Robinia pseudoacacia,False acacia,,,,,,,,0.05197294,51.52832573,,20180214,20210715
805652,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05203789,51.52832729,,20180214,20210715
805653,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05217525,51.52830421,,20180214,20210715
805654,Newham,Newham,Lime,Lime,Tilia cordata,Small leaved lime,,,,,,,,0.05234492,51.52829405,,20180214,20210715
805655,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05245804,51.52827678,,20180214,20210715
805656,Newham,Newham,Horse chestnut,Horse chestnut,Aesculus hippocastanum,Horse chestnut,,,,,,,,0.05249549,51.52827612,,20180214,20210715
805657,Newham,Newham,Lime,Lime,Tilia unk species,Lime,,,,,,,,0.05277347,51.52823799,,20180214,20210715
805658,Newham,Newham,Lime,Lime,Tilia unk species,Lime,,,,,,,,0.05289523,51.52822057,,20180214,20210715
805659,Newham,Newham,Lime,Lime,Tilia x europaea,Lime,,,,,,,,0.05303728,51.52820549,,20180214,20210715
805660,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05304145,51.52829804,,20180214,20210715
805661,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05294973,51.52831044,,20180214,20210715
805662,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05285938,51.52832101,,20180214,20210715
805663,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05277215,51.52833693,,20180214,20210715
805664,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05261766,51.52836391,,20180214,20210715
805665,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05243679,51.52838147,,20180214,20210715
805666,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05227806,51.52841032,,20180214,20210715
805667,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05213144,51.52842008,,20180214,20210715
805668,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05204921,51.52841882,,20180214,20210715
805669,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05193701,51.52842438,,20180214,20210715
805670,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05185378,51.52843303,,20180214,20210715
805671,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05169523,51.52843401,,20180214,20210715
805672,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.0516218,51.52843619,,20180214,20210715
805673,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05151692,51.52844432,,20180214,20210715
805674,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05132112,51.52845044,,20180214,20210715
805675,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05102375,51.52844215,,20180214,20210715
805676,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05093148,51.52844197,,20180214,20210715
805677,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05081915,51.52844483,,20180214,20210715
805678,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05070518,51.52844323,,20180214,20210715
805679,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05041746,51.52842488,,20180214,20210715
805680,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05032374,51.52842472,,20180214,20210715
805681,Newham,Newham,Maple,Maple,Acer campestre,Maple,,,,,,,,0.05000849,51.52843562,,20180214,20210715
805682,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05119455,51.52845715,,20180214,20210715
805683,Newham,Newham,Oak,Oak,Quercus frainetto,Oak,,,,,,,,0.05161322,51.52943183,,20180214,20210715
805684,Newham,Newham,Oak,Oak,Quercus phellos,Oak,,,,,,,,0.05146013,51.52939404,,20180214,20210715
805685,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05237497,51.52957138,,20180214,20210715
805686,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05241946,51.52953464,,20180214,20210715
805687,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05243025,51.52951826,,20180214,20210715
805688,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05247064,51.5294546,,20180214,20210715
805689,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05247467,51.52941586,,20180214,20210715
805690,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05252947,51.52928811,,20180214,20210715
805691,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05257303,51.52923069,,20180214,20210715
805692,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05261492,51.52913643,,20180214,20210715
805693,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05263979,51.52908024,,20180214,20210715
805694,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.0526572,51.52908264,,20180214,20210715
805695,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05273888,51.52891125,,20180214,20210715
805696,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05281566,51.5287912,,20180214,20210715
805697,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05284529,51.52874482,,20180214,20210715
805698,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05287935,51.52866868,,20180214,20210715
805699,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05291797,51.52859786,,20180214,20210715
805700,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05295495,51.52852258,,20180214,20210715
805701,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05298962,51.52845992,,20180214,20210715
805702,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05304224,51.52837986,,20180214,20210715
805703,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.05306786,51.52830837,,20180214,20210715
805704,Newham,Newham,Oak,Oak,Quercus coccinea,Oak,,,,,,,,0.05184105,51.52946472,,20180214,20210715
805705,Newham,Newham,Lime,Lime,Tilia x europaea,Lime,,,,,,,,0.04967621,51.52912667,,20180214,20210715
805706,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.04373861,51.52943711,,20180214,20210715
805707,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.0436706,51.52952822,,20180214,20210715
805708,Newham,Newham,Other,Other,Robinia pseudoacacia,False acacia,,,,,,,,0.04386698,51.52908416,,20180214,20210715
805709,Newham,Newham,Birch,Birch,Betula unk species,Birch,,,,,,,,0.04395543,51.52912758,,20180214,20210715
805710,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.04426198,51.52921216,,20180214,20210715
805711,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.0443192,51.52920217,,20180214,20210715
805712,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.0443464,51.52916573,,20180214,20210715
805713,Newham,Newham,Ash,Ash,Fraxinus unk species,Ash ,,,,,,,,0.0443856,51.52907512,,20180214,20210715
805714,Newham,Newham,Other,Other,Cotoneaster unident species,Cotoneaster,,,,,,,,0.044426,51.52901147,,20180214,20210715
805715,Newham,Newham,Ash,Ash,Fraxinus unk species,Ash ,,,,,,,,0.04443759,51.52894832,,20180214,20210715
805716,Newham,Newham,Other,Other,Cotoneaster unident species,Cotoneaster,,,,,,,,0.04433634,51.52894109,,20180214,20210715
805717,Newham,Newham,Cherry,Cherry,Prunus unk species,Cherry,,,,,,,,0.04417586,51.52889892,,20180214,20210715
805718,Newham,Newham,Hornbeam,Hornbeam,Carpinus betulus,Hornbeam,,,,,,,,0.0440446,51.52886524,,20180214,20210715
805719,Newham,Newham,Pear,Pear,Pyrus calleryana chanticleer,Pear,,,,,,,,0.04387092,51.52885028,,20180214,20210715
805720,Newham,Newham,Birch,Birch,Betula utilis jacquemontii,Birch,,,,,,,,0.0435436,51.52894591,,20180214,20210715
805721,Newham,Newham,Birch,Birch,Betula utilis jacquemontii,Birch,,,,,,,,0.04349,51.52903677,,20180214,20210715
805722,Newham,Newham,Whitebeam,Whitebeam,Sorbus aucuparia,Mountain ash,,,,,,,,0.04230095,51.52859435,,20180214,20210715
805723,Newham,Newham,Cherry,Cherry,Prunus x schmittii,Cherry,,,,,,,,0.05231247,51.53058596,,20180214,20210715
805724,Newham,Newham,Whitebeam,Whitebeam,Sorbus aucuparia,Mountain ash,,,,,,,,0.05253523,51.53063422,,20180214,20210715
805725,Newham,Newham,Other,Other,Robinia pseudoacacia,False acacia,,,,,,,,0.05480295,51.53043714,,20180214,20210715
805726,Newham,Newham,Pear,Pear,Pyrus communis,Pear,,,,,,,,0.0552189,51.53035701,,20180214,20210715
805727,Newham,Newham,Other,Other,Sambucus nigra,Elder,,,,,,,,0.05510098,51.53007581,,20180214,20210715
805728,Newham,Newham,Pear,Pear,Pyrus communis,Pear,,,,,,,,0.055218,51.53040109,,20180214,20210715
805729,Newham,Newham,Elm,Elm,Ulmus unk species,Elm,,,,,,,,0.02078515,51.53531133,,20180214,20210715
805730,Newham,Newham,Maple,Maple,Acer platanoides columnare,Maple,,,,,,,,0.02060072,51.53485858,,20180214,20210715
805731,Newham,Newham,Maple,Maple,Acer platanoides columnare,Maple,,,,,,,,0.02059912,51.53488738,,20180214,20210715
805732,Newham,Newham,Maple,Maple,Acer platanoides columnare,Maple,,,,,,,,0.02052852,51.5348886,,20180214,20210715
805733,Newham,Newham,Maple,Maple,Acer platanoides columnare,Maple,,,,,,,,0.02045772,51.53488532,,20180214,20210715
805734,Newham,Newham,Maple,Maple,Acer platanoides columnare,Maple,,,,,,,,0.02040528,51.53490601,,20180214,20210715
805735,Newham,Newham,Maple,Maple,Acer platanoides columnare,Maple,,,,,,,,0.02045525,51.53482961,,20180214,20210715
805736,Newham,Newham,Maple,Maple,Acer platanoides columnare,Maple,,,,,,,,0.02045219,51.53476042,,20180214,20210715
805737,Newham,Newham,Maple,Maple,Acer platanoides columnare,Maple,,,,,,,,0.02044715,51.53471194,,20180214,20210715
805738,Newham,Newham,Maple,Maple,Acer platanoides columnare,Maple,,,,,,,,0.02045793,51.5346623,,20180214,20210715
805739,Newham,Newham,Maple,Maple,Acer platanoides columnare,Maple,,,,,,,,0.02051768,51.53451379,,20180214,20210715
805740,Newham,Newham,Maple,Maple,Acer pseudoplatanus,Sycamore,,,,,,,,0.02033066,51.53452331,,20180214,20210715
805741,Newham,Newham,Maple,Maple,Acer platanoides columnare,Maple,,,,,,,,0.02051585,51.53447245,,20180214,20210715
805742,Newham,Newham,Maple,Maple,Acer platanoides columnare,Maple,,,,,,,,0.02051426,51.53443651,,20180214,20210715
805743,Newham,Newham,Maple,Maple,Acer platanoides columnare,Maple,,,,,,,,0.02051668,51.53439331,,20180214,20210715
805744,Newham,Newham,Maple,Maple,Acer platanoides columnare,Maple,,,,,,,,0.02055102,51.53435494,,20180214,20210715
805745,Newham,Newham,Maple,Maple,Acer platanoides columnare,Maple,,,,,,,,0.02050971,51.53423605,,20180214,20210715
805746,Newham,Newham,Maple,Maple,Acer platanoides columnare,Maple,,,,,,,,0.02051198,51.53412451,,20180214,20210715
805747,Newham,Newham,Maple,Maple,Acer platanoides columnare,Maple,,,,,,,,0.02043978,51.53412215,,20180214,20210715
805748,Newham,Newham,Maple,Maple,Acer platanoides columnare,Maple,,,,,,,,0.02037339,51.5341206,,20180214,20210715
805749,Newham,Newham,Maple,Maple,Acer platanoides columnare,Maple,,,,,,,,0.02031299,51.53412434,,20180214,20210715
805750,Newham,Newham,Hornbeam,Hornbeam,Carpinus betulus fastigiata,Hornbeam,,,,,,,,0.02039444,51.53381448,,20180214,20210715
805751,Newham,Newham,Hornbeam,Hornbeam,Carpinus betulus fastigiata,Hornbeam,,,,,,,,0.02038088,51.53360609,,20180214,20210715
805752,Newham,Newham,Hornbeam,Hornbeam,Carpinus betulus fastigiata,Hornbeam,,,,,,,,0.02038492,51.53330656,,20180214,20210715
805753,Newham,Newham,Hornbeam,Hornbeam,Carpinus betulus fastigiata,Hornbeam,,,,,,,,0.02049483,51.53328129,,20180214,20210715
805754,Newham,Newham,Other,Other,Rhus typhina,Sumach,,,,,,,,0.02079403,51.53486064,,20180214,20210715
805755,Newham,Newham,Maple,Maple,Acer pseudoplatanus,Sycamore,,,,,,,,0.02080656,51.53485053,,20180214,20210715
805756,Newham,Newham,Other,Other,Rhus typhina,Sumach,,,,,,,,0.0207998,51.53482817,,20180214,20210715
805757,Newham,Newham,Maple,Maple,Acer platanoides columnare,Maple,,,,,,,,0.02075197,51.53485507,,20180214,20210715
805758,Newham,Newham,Maple,Maple,Acer platanoides columnare,Maple,,,,,,,,0.02075347,51.5347912,,20180214,20210715
805759,Newham,Newham,Maple,Maple,Acer platanoides columnare,Maple,,,,,,,,0.0207566,51.53473179,,20180214,20210715
805760,Newham,Newham,Maple,Maple,Acer platanoides columnare,Maple,,,,,,,,0.02075562,51.53467695,,20180214,20210715
805761,Newham,Newham,Maple,Maple,Acer platanoides columnare,Maple,,,,,,,,0.0208197,51.53465876,,20180214,20210715
805762,Newham,Newham,Maple,Maple,Acer platanoides columnare,Maple,,,,,,,,0.02082043,51.53461019,,20180214,20210715
805763,Newham,Newham,Ash,Ash,Fraxinus excelsior,Ash ,,,,,,,,0.02080123,51.53456736,,20180214,20210715
805764,Newham,Newham,Ash,Ash,Fraxinus excelsior,Ash ,,,,,,,,0.0207891,51.53455408,,20180214,20210715
805765,Newham,Newham,Maple,Maple,Acer platanoides columnare,Maple,,,,,,,,0.02081969,51.53452837,,20180214,20210715
805766,Newham,Newham,Maple,Maple,Acer platanoides columnare,Maple,,,,,,,,0.0208223,51.53448966,,20180214,20210715
805767,Newham,Newham,Maple,Maple,Acer platanoides columnare,Maple,,,,,,,,0.02082388,51.53442758,,20180214,20210715
805768,Newham,Newham,Maple,Maple,Acer platanoides columnare,Maple,,,,,,,,0.02073703,51.53442008,,20180214,20210715
805769,Newham,Newham,Maple,Maple,Acer platanoides columnare,Maple,,,,,,,,0.02068999,51.53433457,,20180214,20210715
805770,Newham,Newham,Maple,Maple,Acer platanoides columnare,Maple,,,,,,,,0.02057116,51.53419093,,20180214,20210715
805771,Newham,Newham,Maple,Maple,Acer platanoides columnare,Maple,,,,,,,,0.02057625,51.53414318,,20180214,20210715
805772,Newham,Newham,Hornbeam,Hornbeam,Carpinus betulus fastigiata,Hornbeam,,,,,,,,0.0206376,51.53383548,,20180214,20210715
805773,Newham,Newham,Hornbeam,Hornbeam,Carpinus betulus fastigiata,Hornbeam,,,,,,,,0.02060667,51.53365795,,20180214,20210715
805774,Newham,Newham,Hornbeam,Hornbeam,Carpinus betulus fastigiata,Hornbeam,,,,,,,,0.02060025,51.53341526,,20180214,20210715
805775,Newham,Newham,Hornbeam,Hornbeam,Carpinus betulus fastigiata,Hornbeam,,,,,,,,0.02059119,51.53330841,,20180214,20210715
805776,Newham,Newham,Ash,Ash,Fraxinus excelsior,Ash ,,,,,,,,0.02063867,51.53324104,,20180214,20210715
805777,Newham,Newham,Other,Other,Ginkgo biloba,Maidenhair tree,,,,,,,,0.02808932,51.51800474,,20180214,20210715
805778,Newham,Newham,Hornbeam,Hornbeam,Carpinus betulus fastigiata,Hornbeam,,,,,,,,0.02797663,51.51793385,,20180214,20210715
805779,Newham,Newham,Cherry,Cherry,Prunus avium,Cherry,,,,,,,,0.01710852,51.51799716,,20180214,20210715
805780,Newham,Newham,Cherry,Cherry,Prunus padus colorata,Cherry,,,,,,,,0.00195285,51.55070589,,20180214,20210715
805781,Newham,Newham,Cherry,Cherry,Prunus padus colorata,Cherry,,,,,,,,0.00187802,51.55064422,,20180214,20210715
805782,Newham,Newham,Maple,Maple,Acer campestre,Maple,,,,,,,,0.00169932,51.5508451,,20180214,20210715
805783,Newham,Newham,Maple,Maple,Acer campestre,Maple,,,,,,,,0.00169774,51.55080916,,20180214,20210715
805784,Newham,Newham,Maple,Maple,Acer pseudoplatanus,Sycamore,,,,,,,,0.00157175,51.55122497,,20180214,20210715
805785,Newham,Newham,Ash,Ash,Fraxinus unk species,Ash ,,,,,,,,0.00124501,51.550682,,20180214,20210715
805786,Newham,Newham,Maple,Maple,Acer campestre,Maple,,,,,,,,0.00117492,51.55072815,,20180214,20210715
805787,Newham,Newham,Maple,Maple,Acer campestre,Maple,,,,,,,,0.00114114,51.55094455,,20180214,20210715
805788,Newham,Newham,Maple,Maple,Acer campestre,Maple,,,,,,,,0.00111981,51.55111578,,20180214,20210715
805789,Newham,Newham,Maple,Maple,Acer campestre,Maple,,,,,,,,0.00073301,51.55117633,,20180214,20210715
805790,Newham,Newham,Apple,Apple,Malus unk species,Flowering crab,,,,,,,,-7.20E-06,51.55107205,,20180214,20210715
805791,Newham,Newham,Ash,Ash,Fraxinus excelsior,Ash ,,,,,,,,-9.15E-05,51.55079471,,20180214,20210715
805792,Newham,Newham,Lime,Lime,Tilia euchlora,Lime,,,,,,,,-0.00012921,51.55092125,,20180214,20210715
805793,Newham,Newham,Lime,Lime,Tilia euchlora,Lime,,,,,,,,-0.00015252,51.55104755,,20180214,20210715
805794,Newham,Newham,Lime,Lime,Tilia petiolaris,Silver lime,,,,,,,,-0.00032627,51.55103252,,20180214,20210715
805795,Newham,Newham,Ash,Ash,Fraxinus ornus,Ash ,,,,,,,,-0.00051089,51.55109862,,20180214,20210715
805796,Newham,Newham,Lime,Lime,Tilia petiolaris,Silver lime,,,,,,,,-0.00058965,51.55094708,,20180214,20210715
805797,Newham,Newham,Lime,Lime,Tilia petiolaris,Silver lime,,,,,,,,-0.00073615,51.55089563,,20180214,20210715
805798,Newham,Newham,Lime,Lime,Tilia petiolaris,Silver lime,,,,,,,,-0.00094109,51.55082718,,20180214,20210715
805799,Newham,Newham,Ash,Ash,Fraxinus excelsior,Ash ,,,,,,,,-0.00096519,51.5509355,,20180214,20210715
805800,Newham,Newham,Ash,Ash,Fraxinus excelsior,Ash ,,,,,,,,-0.00112374,51.5509382,,20180214,20210715
805801,Newham,Newham,Lime,Lime,Tilia petiolaris,Silver lime,,,,,,,,-0.00100111,51.55077424,,20180214,20210715
805802,Newham,Newham,Lime,Lime,Tilia petiolaris,Silver lime,,,,,,,,-0.00102064,51.55065767,,20180214,20210715
805803,Newham,Newham,Apple,Apple,Malus floribunda,Flowering crab,,,,,,,,-0.001194,51.55065163,,20180214,20210715
805804,Newham,Newham,Cherry,Cherry,Prunus avium,Cherry,,,,,,,,-0.00126134,51.55076069,,20180214,20210715
805805,Newham,Newham,Maple,Maple,Acer sacccharinum,Silver maple,,,,,,,,-0.0014892,51.55082752,,20180214,20210715
805806,Newham,Newham,Maple,Maple,Acer ginnala,Maple,,,,,,,,-0.0016197,51.55081176,,20180214,20210715
805807,Newham,Newham,Cherry,Cherry,Prunus kanzan,Cherry,,,,,,,,-0.00190104,51.55064569,,20180214,20210715
805808,Newham,Newham,Cherry,Cherry,Prunus kanzan,Cherry,,,,,,,,-0.0020043,51.55059349,,20180214,20210715
805809,Newham,Newham,Whitebeam,Whitebeam,Sorbus intermedia,Swedish whitebeam,,,,,,,,-0.00252515,51.5505574,,20180214,20210715
805810,Newham,Newham,Whitebeam,Whitebeam,Sorbus aucuparia,Mountain ash,,,,,,,,-0.00265801,51.55048772,,20180214,20210715
805811,Newham,Newham,Whitebeam,Whitebeam,Sorbus aucuparia,Mountain ash,,,,,,,,-0.00273047,51.55047996,,20180214,20210715
805812,Newham,Newham,Maple,Maple,Acer ginnala,Maple,,,,,,,,-0.00237368,51.55039295,,20180214,20210715
805813,Newham,Newham,Cherry,Cherry,Prunus kanzan,Cherry,,,,,,,,-0.0021411,51.55043396,,20180214,20210715
805814,Newham,Newham,Cherry,Cherry,Prunus kanzan,Cherry,,,,,,,,-0.00208069,51.55049588,,20180214,20210715
805815,Newham,Newham,Cherry,Cherry,Prunus kanzan,Cherry,,,,,,,,-0.0020406,51.55042325,,20180214,20210715
805816,Newham,Newham,Whitebeam,Whitebeam,Sorbus aucuparia,Mountain ash,,,,,,,,-0.00188048,51.5504565,,20180214,20210715
805817,Newham,Newham,Whitebeam,Whitebeam,Sorbus aucuparia,Mountain ash,,,,,,,,-0.00167791,51.55047103,,20180214,20210715
805818,Newham,Newham,Lime,Lime,Tilia petiolaris,Silver lime,,,,,,,,-0.0010386,51.55057704,,20180214,20210715
805819,Newham,Newham,Lime,Lime,Tilia petiolaris,Silver lime,,,,,,,,-0.00102813,51.55048694,,20180214,20210715
805820,Newham,Newham,Ash,Ash,Fraxinus excelsior,Ash ,,,,,,,,-0.00070907,51.55052647,,20180214,20210715
805821,Newham,Newham,Ash,Ash,Fraxinus excelsior,Ash ,,,,,,,,-0.00052169,51.55052327,,20180214,20210715
805822,Newham,Newham,Ash,Ash,Fraxinus excelsior,Ash ,,,,,,,,-0.00039,51.55056599,,20180214,20210715
805823,Newham,Newham,Ash,Ash,Fraxinus excelsior,Ash ,,,,,,,,-0.00027272,51.55060896,,20180214,20210715
805824,Newham,Newham,Ash,Ash,Fraxinus excelsior,Ash ,,,,,,,,-0.00011536,51.5505793,,20180214,20210715
805825,Newham,Newham,Lime,Lime,Tilia petiolaris,Silver lime,,,,,,,,-3.09E-05,51.55053289,,20180214,20210715
805826,Newham,Newham,Ash,Ash,Fraxinus excelsior,Ash ,,,,,,,,-6.94E-05,51.55064146,,20180214,20210715
805827,Newham,Newham,Ash,Ash,Fraxinus excelsior,Ash ,,,,,,,,-0.00033691,51.5507899,,20180214,20210715
805828,Newham,Newham,Ash,Ash,Fraxinus excelsior,Ash ,,,,,,,,-0.00024885,51.55082437,,20180214,20210715
814982,Newham,Newham,Oak,Oak,Quercus robur,Oak,,,,,,,,0.02856939,51.56447595,,20180214,20210715
805829,Newham,Newham,Other,Other,Sambucus nigra,Elder,,,,,,,,0.00965204,51.53351161,,20180214,20210715
805830,Newham,Newham,Other,Other,Sambucus nigra,Elder,,,,,,,,0.00975961,51.53353135,,20180214,20210715
805831,Newham,Newham,Cherry,Cherry,Prunus cerasifera,Cherry,,,,,,,,0.00998696,51.53299689,,20180214,20210715
805832,Newham,Newham,Other,Other,Ailanthus altissima,Tree of heaven,,,,,,,,0.01033388,51.53311504,,20180214,20210715
805833,Newham,Newham,Other,Other,Ailanthus altissima,Tree of heaven,,,,,,,,0.01047498,51.5331432,,20180214,20210715
805834,Newham,Newham,Other,Other,Ailanthus altissima,Tree of heaven,,,,,,,,0.01044323,51.53301155,,20180214,20210715
805835,Newham,Newham,Other,Other,Ailanthus altissima,Tree of heaven,,,,,,,,0.01040307,51.53304911,,20180214,20210715
805836,Newham,Newham,Other,Other,Sambucus nigra,Elder,,,,,,,,0.0097477,51.53293355,,20180214,20210715
805837,Newham,Newham,Cypress,Cypress,Chamaecyparis lawsoniana,Cypress,,,,,,,,0.00972651,51.53297617,,20180214,20210715
805838,Newham,Newham,Cypress,Cypress,Chamaecyparis lawsoniana,Cypress,,,,,,,,0.00970746,51.53296931,,20180214,20210715
805839,Newham,Newham,Other,Other,Ailanthus altissima,Tree of heaven,,,,,,,,0.01033306,51.53299815,,20180214,20210715
805840,Newham,Newham,Other,Other,Robinia pseudoacacia,False acacia,,,,,,,,0.0522115,51.51372007,,20180214,20210715
805841,Newham,Newham,Maple,Maple,Acer rubrum,Maple,,,,,,,,0.02122426,51.51631752,,20180214,20210715
805842,Newham,Newham,Pear,Pear,Pyrus calleryana chanticleer,Pear,,,,,,,,0.0213524,51.51631441,,20180214,20210715
805843,Newham,Newham,Pear,Pear,Pyrus calleryana chanticleer,Pear,,,,,,,,0.02130307,51.51633954,,20180214,20210715
805844,Newham,Newham,Cherry,Cherry,Prunus avium,Cherry,,,,,,,,0.02222221,51.51688304,,20180214,20210715
